id_Participantes;;id_Acidente;;pessoas;;mortos;;feridos_leves;;feridos_graves;;ilesos;;ignorados;;feridos;;veiculos;;;
324;,;324;,;5;,;0;,;3;,;0;,;1;,;1;,;3;,;3;");";;
325;,;325;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
326;,;326;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
327;,;327;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
328;,;328;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
329;,;329;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
330;,;330;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
331;,;331;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
332;,;332;,;6;,;0;,;3;,;0;,;3;,;0;,;3;,;1;");";;
333;,;333;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
334;,;334;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
335;,;335;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
336;,;336;,;2;,;0;,;0;,;0;,;0;,;2;,;0;,;2;");";;
337;,;337;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
338;,;338;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
339;,;339;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
340;,;340;,;5;,;0;,;0;,;0;,;4;,;1;,;0;,;2;");";;
341;,;341;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
342;,;342;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
343;,;343;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
344;,;344;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
345;,;345;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
346;,;346;,;8;,;0;,;2;,;0;,;6;,;0;,;2;,;3;");";;
347;,;347;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
348;,;348;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
349;,;349;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
350;,;350;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
351;,;351;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
352;,;352;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
353;,;353;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
354;,;354;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
355;,;355;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
356;,;356;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
357;,;357;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
358;,;358;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
359;,;359;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
360;,;360;,;4;,;2;,;0;,;1;,;1;,;0;,;1;,;2;");";;
361;,;361;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
362;,;362;,;8;,;1;,;3;,;0;,;4;,;0;,;3;,;4;");";;
363;,;363;,;3;,;1;,;0;,;1;,;1;,;0;,;1;,;2;");";;
364;,;364;,;4;,;3;,;1;,;0;,;0;,;0;,;1;,;2;");";;
365;,;365;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
366;,;366;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
367;,;367;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;
368;,;368;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
369;,;369;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
370;,;370;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;
371;,;371;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
372;,;372;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
373;,;373;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
374;,;374;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
375;,;375;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
376;,;376;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
377;,;377;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
378;,;378;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
379;,;379;,;3;,;1;,;0;,;0;,;2;,;0;,;0;,;3;");";;
380;,;380;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;3;");";;
381;,;381;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
382;,;382;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
383;,;383;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
384;,;384;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
385;,;385;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
386;,;386;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;
387;,;387;,;7;,;1;,;2;,;2;,;1;,;1;,;4;,;2;");";;
388;,;388;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
389;,;389;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
390;,;390;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
391;,;391;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;3;");";;
392;,;392;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
393;,;393;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
394;,;394;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
395;,;395;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;3;");";;
396;,;396;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
397;,;397;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
398;,;398;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
399;,;399;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
400;,;400;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
401;,;401;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
402;,;402;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
403;,;403;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
404;,;404;,;5;,;1;,;1;,;1;,;2;,;0;,;2;,;2;");";;
405;,;405;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
406;,;406;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
407;,;407;,;3;,;2;,;1;,;0;,;0;,;0;,;1;,;2;");";;
408;,;408;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
409;,;409;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
410;,;410;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
411;,;411;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
412;,;412;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
413;,;413;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
414;,;414;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;2;");";;
415;,;415;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;4;");";;
416;,;416;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
417;,;417;,;2;,;1;,;1;,;0;,;0;,;0;,;1;,;2;");";;
418;,;418;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
419;,;419;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
420;,;420;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
421;,;421;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
422;,;422;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
423;,;423;,;4;,;0;,;0;,;0;,;1;,;3;,;0;,;2;");";;
424;,;424;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
425;,;425;,;3;,;0;,;0;,;0;,;1;,;2;,;0;,;2;");";;
426;,;426;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;4;");";;
427;,;427;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
428;,;428;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
429;,;429;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
430;,;430;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
431;,;431;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;
432;,;432;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
433;,;433;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
434;,;434;,;7;,;2;,;0;,;0;,;2;,;3;,;0;,;3;");";;
435;,;435;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
436;,;436;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
437;,;437;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
438;,;438;,;18;,;0;,;1;,;0;,;17;,;0;,;1;,;2;");";;
439;,;439;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
440;,;440;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;
441;,;441;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
442;,;442;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
443;,;443;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
444;,;444;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
445;,;445;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
446;,;446;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;
447;,;447;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;
448;,;448;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
449;,;449;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
450;,;450;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
451;,;451;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
452;,;452;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
453;,;453;,;4;,;0;,;1;,;2;,;1;,;0;,;3;,;3;");";;
454;,;454;,;4;,;0;,;0;,;1;,;2;,;1;,;1;,;1;");";;
455;,;455;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
456;,;456;,;2;,;1;,;0;,;1;,;0;,;0;,;1;,;1;");";;
457;,;457;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
458;,;458;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
459;,;459;,;3;,;1;,;1;,;0;,;1;,;0;,;1;,;3;");";;
460;,;460;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
461;,;461;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;2;");";;
462;,;462;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
463;,;463;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
464;,;464;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
465;,;465;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;3;");";;
466;,;466;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
467;,;467;,;5;,;0;,;2;,;1;,;2;,;0;,;3;,;4;");";;
468;,;468;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
469;,;469;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
470;,;470;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
471;,;471;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
472;,;472;,;5;,;0;,;1;,;1;,;3;,;0;,;2;,;3;");";;
473;,;473;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
474;,;474;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;1;");";;
475;,;475;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
476;,;476;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
477;,;477;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;1;");";;
478;,;478;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
479;,;479;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;1;");";;
480;,;480;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
481;,;481;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
482;,;482;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
483;,;483;,;12;,;0;,;9;,;0;,;2;,;1;,;9;,;3;");";;
484;,;484;,;4;,;0;,;2;,;1;,;1;,;0;,;3;,;2;");";;
485;,;485;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;
486;,;486;,;4;,;1;,;0;,;1;,;1;,;1;,;1;,;2;");";;
487;,;487;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
488;,;488;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
489;,;489;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
490;,;490;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
491;,;491;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;1;");";;
492;,;492;,;4;,;0;,;1;,;0;,;2;,;1;,;1;,;2;");";;
493;,;493;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
494;,;494;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;
495;,;495;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
496;,;496;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;
497;,;497;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;4;");";;
498;,;498;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
499;,;499;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
500;,;500;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
501;,;501;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
502;,;502;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;
503;,;503;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;1;");";;
504;,;504;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
505;,;505;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
506;,;506;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
507;,;507;,;5;,;2;,;0;,;0;,;3;,;0;,;0;,;2;");";;
508;,;508;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
509;,;509;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;1;");";;
510;,;510;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
511;,;511;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
512;,;512;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
513;,;513;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
514;,;514;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
515;,;515;,;9;,;1;,;1;,;3;,;2;,;2;,;4;,;3;");";;
516;,;516;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;
517;,;517;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
518;,;518;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
519;,;519;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
520;,;520;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
521;,;521;,;4;,;0;,;1;,;0;,;2;,;1;,;1;,;3;");";;
522;,;522;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
523;,;523;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
524;,;524;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
525;,;525;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
526;,;526;,;5;,;0;,;0;,;2;,;3;,;0;,;2;,;3;");";;
527;,;527;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
528;,;528;,;4;,;0;,;0;,;1;,;1;,;2;,;1;,;1;");";;
529;,;529;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
530;,;530;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
531;,;531;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
532;,;532;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
533;,;533;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
534;,;534;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
535;,;535;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;3;");";;
536;,;536;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
537;,;537;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
538;,;538;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
539;,;539;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
540;,;540;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
541;,;541;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
542;,;542;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
543;,;543;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;3;");";;
544;,;544;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
545;,;545;,;4;,;1;,;2;,;0;,;1;,;0;,;2;,;2;");";;
546;,;546;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
547;,;547;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
548;,;548;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
549;,;549;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
550;,;550;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;3;");";;
551;,;551;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
552;,;552;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
553;,;553;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;
554;,;554;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;
555;,;555;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
556;,;556;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
557;,;557;,;4;,;1;,;0;,;1;,;1;,;1;,;1;,;1;");";;
558;,;558;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
559;,;559;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
560;,;560;,;3;,;1;,;0;,;0;,;2;,;0;,;0;,;2;");";;
561;,;561;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
562;,;562;,;4;,;0;,;2;,;0;,;1;,;1;,;2;,;2;");";;
563;,;563;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
564;,;564;,;6;,;1;,;0;,;0;,;3;,;2;,;0;,;3;");";;
565;,;565;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
566;,;566;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
567;,;567;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
568;,;568;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
569;,;569;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
570;,;570;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
571;,;571;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
572;,;572;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
573;,;573;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
574;,;574;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;1;");";;
575;,;575;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
576;,;576;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
577;,;577;,;4;,;0;,;2;,;1;,;1;,;0;,;3;,;2;");";;
578;,;578;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
579;,;579;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
580;,;580;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
581;,;581;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
582;,;582;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;
583;,;583;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
584;,;584;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
585;,;585;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
586;,;586;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
587;,;587;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
588;,;588;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
589;,;589;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
590;,;590;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
591;,;591;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
592;,;592;,;13;,;1;,;4;,;4;,;4;,;0;,;8;,;8;");";;
593;,;593;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
594;,;594;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;
595;,;595;,;4;,;0;,;0;,;0;,;3;,;1;,;0;,;4;");";;
596;,;596;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
597;,;597;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
598;,;598;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
599;,;599;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
600;,;600;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
601;,;601;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
602;,;602;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
603;,;603;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
604;,;604;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
605;,;605;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
606;,;606;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
607;,;607;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
608;,;608;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
609;,;609;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
610;,;610;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
611;,;611;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
612;,;612;,;4;,;1;,;1;,;1;,;1;,;0;,;2;,;2;");";;
613;,;613;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
614;,;614;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
615;,;615;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
616;,;616;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
617;,;617;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
618;,;618;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;3;");";;
619;,;619;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;
620;,;620;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
621;,;621;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
622;,;622;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
623;,;623;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
624;,;624;,;4;,;0;,;1;,;1;,;2;,;0;,;2;,;3;");";;
625;,;625;,;4;,;0;,;0;,;2;,;1;,;1;,;2;,;2;");";;
626;,;626;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;3;");";;
627;,;627;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;
628;,;628;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
629;,;629;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;
630;,;630;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
631;,;631;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
632;,;632;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
633;,;633;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
634;,;634;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
635;,;635;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
636;,;636;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
637;,;637;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;4;");";;
638;,;638;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
639;,;639;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;
640;,;640;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
641;,;641;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
642;,;642;,;5;,;0;,;2;,;0;,;3;,;0;,;2;,;3;");";;
643;,;643;,;5;,;1;,;0;,;0;,;2;,;2;,;0;,;3;");";;
644;,;644;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;
645;,;645;,;4;,;0;,;2;,;2;,;0;,;0;,;4;,;2;");";;
646;,;646;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
647;,;647;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
648;,;648;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
649;,;649;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
650;,;650;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
651;,;651;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;2;");";;
652;,;652;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
653;,;653;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;
654;,;654;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
