id_Participantes;;id_Acidente;;pessoas;;mortos;;feridos_leves;;feridos_graves;;ilesos;;ignorados;;feridos;;veiculos;;;;;
12700;,;12700;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;3;");";;;;
12701;,;12701;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12702;,;12702;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12703;,;12703;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12704;,;12704;,;4;,;0;,;1;,;2;,;1;,;0;,;3;,;2;");";;;;
12705;,;12705;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12706;,;12706;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12707;,;12707;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
12708;,;12708;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;;;
12709;,;12709;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12710;,;12710;,;4;,;0;,;3;,;1;,;0;,;0;,;4;,;2;");";;;;
12711;,;12711;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;3;");";;;;
12712;,;12712;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12713;,;12713;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;1;");";;;;
12714;,;12714;,;3;,;0;,;1;,;1;,;0;,;1;,;2;,;1;");";;;;
12715;,;12715;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12716;,;12716;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12717;,;12717;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12718;,;12718;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12719;,;12719;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12720;,;12720;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
12721;,;12721;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12722;,;12722;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
12723;,;12723;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12724;,;12724;,;3;,;1;,;0;,;0;,;1;,;1;,;0;,;1;");";;;;
12725;,;12725;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12726;,;12726;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12727;,;12727;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;1;");";;;;
12728;,;12728;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12729;,;12729;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
12730;,;12730;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12731;,;12731;,;6;,;0;,;1;,;1;,;0;,;4;,;2;,;2;");";;;;
12732;,;12732;,;4;,;2;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
12733;,;12733;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12734;,;12734;,;3;,;1;,;0;,;0;,;2;,;0;,;0;,;1;");";;;;
12735;,;12735;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12736;,;12736;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12737;,;12737;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12738;,;12738;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12739;,;12739;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
12740;,;12740;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12741;,;12741;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12742;,;12742;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
12743;,;12743;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12744;,;12744;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;2;");";;;;
12745;,;12745;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12746;,;12746;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
12747;,;12747;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12748;,;12748;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12749;,;12749;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;;;
12750;,;12750;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12751;,;12751;,;5;,;0;,;4;,;0;,;1;,;0;,;4;,;1;");";;;;
12752;,;12752;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12753;,;12753;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12754;,;12754;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12755;,;12755;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12756;,;12756;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12757;,;12757;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12758;,;12758;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12759;,;12759;,;5;,;0;,;2;,;0;,;3;,;0;,;2;,;3;");";;;;
12760;,;12760;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12761;,;12761;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12762;,;12762;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12763;,;12763;,;3;,;0;,;2;,;0;,;0;,;1;,;2;,;1;");";;;;
12764;,;12764;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
12765;,;12765;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12766;,;12766;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
12767;,;12767;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;4;");";;;;
12768;,;12768;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12769;,;12769;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12770;,;12770;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12771;,;12771;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12772;,;12772;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12773;,;12773;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
12774;,;12774;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
12775;,;12775;,;4;,;1;,;0;,;0;,;2;,;1;,;0;,;2;");";;;;
12776;,;12776;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12777;,;12777;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12778;,;12778;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
12779;,;12779;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;2;");";;;;
12780;,;12780;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
12781;,;12781;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12782;,;12782;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12783;,;12783;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12784;,;12784;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
12785;,;12785;,;7;,;0;,;2;,;1;,;4;,;0;,;3;,;6;");";;;;
12786;,;12786;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12787;,;12787;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12788;,;12788;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;;;
12789;,;12789;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12790;,;12790;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12791;,;12791;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12792;,;12792;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;;;
12793;,;12793;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12794;,;12794;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12795;,;12795;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
12796;,;12796;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12797;,;12797;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12798;,;12798;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
12799;,;12799;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;3;");";;;;
12800;,;12800;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
12801;,;12801;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12802;,;12802;,;3;,;0;,;1;,;2;,;0;,;0;,;3;,;1;");";;;;
12803;,;12803;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12804;,;12804;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
12805;,;12805;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;4;");";;;;
12806;,;12806;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12807;,;12807;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
12808;,;12808;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
12809;,;12809;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12810;,;12810;,;5;,;0;,;2;,;0;,;2;,;1;,;2;,;3;");";;;;
12811;,;12811;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;3;");";;;;
12812;,;12812;,;4;,;0;,;0;,;1;,;0;,;3;,;1;,;1;");";;;;
12813;,;12813;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;1;");";;;;
12814;,;12814;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;;;
12815;,;12815;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12816;,;12816;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12817;,;12817;,;2;,;1;,;0;,;1;,;0;,;0;,;1;,;2;");";;;;
12818;,;12818;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12819;,;12819;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;;;
12820;,;12820;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;;;
12821;,;12821;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12822;,;12822;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12823;,;12823;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12824;,;12824;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12825;,;12825;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;;;
12826;,;12826;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;;;
12827;,;12827;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12828;,;12828;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;2;");";;;;
12829;,;12829;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12830;,;12830;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;2;");";;;;
12831;,;12831;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
12832;,;12832;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
12833;,;12833;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12834;,;12834;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12835;,;12835;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12836;,;12836;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12837;,;12837;,;5;,;0;,;2;,;1;,;2;,;0;,;3;,;2;");";;;;
12838;,;12838;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
12839;,;12839;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12840;,;12840;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12841;,;12841;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12842;,;12842;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12843;,;12843;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12844;,;12844;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;1;");";;;;
12845;,;12845;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;3;");";;;;
12846;,;12846;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12847;,;12847;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
12848;,;12848;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12849;,;12849;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;2;");";;;;
12850;,;12850;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;;;
12851;,;12851;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12852;,;12852;,;2;,;1;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12853;,;12853;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12854;,;12854;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12855;,;12855;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
12856;,;12856;,;6;,;0;,;1;,;1;,;1;,;3;,;2;,;2;");";;;;
12857;,;12857;,;3;,;0;,;1;,;0;,;0;,;2;,;1;,;1;");";;;;
12858;,;12858;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12859;,;12859;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;;;
12860;,;12860;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12861;,;12861;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12862;,;12862;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12863;,;12863;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12864;,;12864;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;;;
12865;,;12865;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12866;,;12866;,;7;,;1;,;3;,;0;,;1;,;2;,;3;,;2;");";;;;
12867;,;12867;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;;;
12868;,;12868;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;3;");";;;;
12869;,;12869;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12870;,;12870;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12871;,;12871;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12872;,;12872;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
12873;,;12873;,;3;,;3;,;0;,;0;,;0;,;0;,;0;,;1;");";;;;
12874;,;12874;,;4;,;0;,;2;,;0;,;1;,;1;,;2;,;2;");";;;;
12875;,;12875;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;1;");";;;;
12876;,;12876;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12877;,;12877;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
12878;,;12878;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12879;,;12879;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
12880;,;12880;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12881;,;12881;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;;;
12882;,;12882;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
12883;,;12883;,;4;,;0;,;1;,;0;,;2;,;1;,;1;,;2;");";;;;
12884;,;12884;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12885;,;12885;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
12886;,;12886;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12887;,;12887;,;6;,;0;,;2;,;1;,;3;,;0;,;3;,;2;");";;;;
12888;,;12888;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
12889;,;12889;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12890;,;12890;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12891;,;12891;,;4;,;0;,;1;,;1;,;2;,;0;,;2;,;2;");";;;;
12892;,;12892;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;;;
12893;,;12893;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12894;,;12894;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;3;");";;;;
12895;,;12895;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
12896;,;12896;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;1;");";;;;
12897;,;12897;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
12898;,;12898;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12899;,;12899;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12900;,;12900;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12901;,;12901;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;;;
12902;,;12902;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12903;,;12903;,;5;,;0;,;5;,;0;,;0;,;0;,;5;,;1;");";;;;
12904;,;12904;,;4;,;0;,;1;,;1;,;2;,;0;,;2;,;2;");";;;;
12905;,;12905;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12906;,;12906;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12907;,;12907;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12908;,;12908;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;;;
12909;,;12909;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;1;");";;;;
12910;,;12910;,;6;,;0;,;2;,;0;,;4;,;0;,;2;,;4;");";;;;
12911;,;12911;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12912;,;12912;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12913;,;12913;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;;;
12914;,;12914;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;;;
12915;,;12915;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12916;,;12916;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12917;,;12917;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12918;,;12918;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12919;,;12919;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
12920;,;12920;,;3;,;0;,;1;,;1;,;0;,;1;,;2;,;2;");";;;;
12921;,;12921;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;1;");";;;;
12922;,;12922;,;5;,;0;,;2;,;0;,;3;,;0;,;2;,;2;");";;;;
12923;,;12923;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12924;,;12924;,;4;,;0;,;0;,;2;,;2;,;0;,;2;,;2;");";;;;
12925;,;12925;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12926;,;12926;,;3;,;0;,;1;,;0;,;0;,;2;,;1;,;1;");";;;;
12927;,;12927;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;1;");";;;;
12928;,;12928;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12929;,;12929;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
12930;,;12930;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12931;,;12931;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12932;,;12932;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12933;,;12933;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12934;,;12934;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12935;,;12935;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12936;,;12936;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;;;
12937;,;12937;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12938;,;12938;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12939;,;12939;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
12940;,;12940;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12941;,;12941;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12942;,;12942;,;5;,;0;,;0;,;1;,;4;,;0;,;1;,;2;");";;;;
12943;,;12943;,;3;,;0;,;0;,;1;,;0;,;2;,;1;,;2;");";;;;
12944;,;12944;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12945;,;12945;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12946;,;12946;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
12947;,;12947;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;;;
12948;,;12948;,;6;,;1;,;2;,;2;,;1;,;0;,;4;,;2;");";;;;
12949;,;12949;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
12950;,;12950;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;;;
12951;,;12951;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;1;");";;;;
12952;,;12952;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12953;,;12953;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12954;,;12954;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12955;,;12955;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
12956;,;12956;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12957;,;12957;,;4;,;0;,;1;,;1;,;1;,;1;,;2;,;2;");";;;;
12958;,;12958;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12959;,;12959;,;3;,;1;,;0;,;0;,;1;,;1;,;0;,;1;");";;;;
12960;,;12960;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12961;,;12961;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12962;,;12962;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12963;,;12963;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;2;");";;;;
12964;,;12964;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12965;,;12965;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12966;,;12966;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12967;,;12967;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12968;,;12968;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12969;,;12969;,;9;,;4;,;2;,;2;,;1;,;0;,;4;,;2;");";;;;
12970;,;12970;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12971;,;12971;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12972;,;12972;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
12973;,;12973;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;;;
12974;,;12974;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;;;
12975;,;12975;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
12976;,;12976;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12977;,;12977;,;3;,;0;,;2;,;1;,;0;,;0;,;3;,;2;");";;;;
12978;,;12978;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12979;,;12979;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12980;,;12980;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
12981;,;12981;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12982;,;12982;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12983;,;12983;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12984;,;12984;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12985;,;12985;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
12986;,;12986;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;1;");";;;;
12987;,;12987;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
12988;,;12988;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;3;");";;;;
12989;,;12989;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
12990;,;12990;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
12991;,;12991;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
12992;,;12992;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;;;
12993;,;12993;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
12994;,;12994;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
12995;,;12995;,;4;,;0;,;2;,;1;,;1;,;0;,;3;,;2;");";;;;
12996;,;12996;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
12997;,;12997;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
12998;,;12998;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
12999;,;12999;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
13000;,;13000;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
13001;,;13001;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
